,product_name,qty,location,payment_mode,price,Time
661,"Apple iPad 8th Gen 25.90 cm (10.2 inch) Wi-Fi Tablet, 32 GB, Space Grey MYL92HN/A",1,402107,CREDIT_CARD,28900.0,year-2021_month-06
662,"HP 14-dh1178TU Pavilion X360 Laptop (10th Gen Intel Core i3-10110U/8 GB/512 GB SSD/Windows 10/MSO/FHD), 35.56 cm (14 inch)",1,110058,Debit Card,50999.0,year-2021_month-07
663,Philips BHD006/00 1600 Watt Foldable Hair Dryer (White),1,712232,Credit Card,1499.0,year-2021_month-07
664,"Apple iPhone 11 128 GB, Black (without Earpods and Adapter)",1,500090,Credit Card,56900.0,year-2021_month-07
665,"Apple iPad 8th Gen 25.90 cm (10.2 inch) Wi-Fi Tablet, 32 GB, Space Grey MYL92HN/A",1,402107,Credit Card,28900.0,year-2021_month-07
666,Philips BHD006/00 1600 Watt Foldable Hair Dryer (White),1,712232,Credit Card,1499.0,year-2021_month-07
667,Philips BHD006/00 1600 Watt Foldable Hair Dryer (White),1,712232,Credit Card,1499.0,year-2021_month-07
668,"Apple iPhone 11 128 GB, Black (without Earpods and Adapter)",1,500090,Credit Card,56900.0,year-2021_month-07
669, Reconnect 2000 Watts Induction Cooktop RK2202,1,400004,Credit Card,2199.0,year-2021_month-07
670,"Dell 3505 Inspiron Laptop (AMD Ryzen 5 3450U/8GB/256GB SSD/AMD Radeon Vega Graphics/Windows 10/MSO/FHD), 39.62 cm (15.6 inch)",1,571236,Credit Card,41299.0,year-2021_month-07
671,Reconnect 2000 Watts Induction Cooktop RK2202,1,400058,CREDIT_CARD,2199.0,year-2021_month-07
672,"SANSUI 81.28 cm (32 inch) HD LED TV, Prime Series JSS32NSHD",1,421203,Credit Card,11740.0,year-2021_month-07
673,"HP 14-dh1178TU Pavilion X360 Laptop (10th Gen Intel Core i3-10110U/8 GB/512 GB SSD/Windows 10/MSO/FHD), 35.56 cm (14 inch)",1,110058,Debit Card,50999.0,year-2021_month-07
674,Reconnect 7 in 1 Face and Body Multigroomer Trimmer RP4301 - 60 mins runtime/2 hours charge,1,110053,UPI,999.0,year-2021_month-07
675,"Apple iPhone 11 128 GB, Black (without Earpods and Adapter)",1,560076,Equal Monthly Installment,56900.0,year-2021_month-07
676,Samsung 1.5 Ton 5 Star 5-in-1 Convertible AR18AY5YATZ Inverter Split AC,1,690518,Credit Card,39558.28,year-2021_month-07
677,Sony PlayStation 5 Console,1,600117,Credit Card,49990.0,year-2021_month-07
678,Reconnect 7 in 1 Face and Body Multigroomer Trimmer RP4301 - 60 mins runtime/2 hours charge,1,110053,UPI,999.0,year-2021_month-07
679,Reconnect 7 in 1 Face and Body Multigroomer Trimmer RP4301 - 60 mins runtime/2 hours charge,1,110053,UPI,999.0,year-2021_month-07
680,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,342001,Credit Card,19197.0,year-2021_month-07
681,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,342001,EMI,19197.0,year-2021_month-07
682,"realme X7 Max 5G 128 GB, 8 GB RAM, Milky Way, Smartphone",1,533214,Credit Card,25999.0,year-2021_month-07
683,IFFALCON 81.28 cms (32 Inch) HD Ready Android TV Smart LED TV 32F2A,1,134109,DEBIT_CARD,13499.0,year-2021_month-07
684, resQ Installation Service for TV,1,134109,DEBIT_CARD,250.0,year-2021_month-07
685, Reconnect 2000 Watts Induction Cooktop RK2202,1,400004,Credit Card,2199.0,year-2021_month-07
686,"Apple iPhone 11 128 GB, Black (without Earpods and Adapter)",1,560076,Equal Monthly Installment,56900.0,year-2021_month-07
687,"realme X7 Max 5G 128 GB, 8 GB RAM, Milky Way, Smartphone",1,533214,Credit Card,25999.0,year-2021_month-07
688,"Apple iPhone 11 128 GB, Black (without Earpods and Adapter)",1,560076,Equal Monthly Installment,56900.0,year-2021_month-07
689,"Redmi Note 10 Pro 128 GB, 8 GB RAM, Glacial Blue, Smartphone",1,500055,Equal Monthly Installment,18999.0,year-2021_month-07
690,IFFALCON 81.28 cms (32 Inch) HD Ready Android TV Smart LED TV 32F2A,1,134109,Credit Card,13499.0,year-2021_month-07
691,"Redmi Note 10 Pro 128 GB, 8 GB RAM, Glacial Blue, Smartphone",1,500055,Equal Monthly Installment,18999.0,year-2021_month-07
692,Sennheiser CX180II Earphone Black,1,560018,Debit Card,749.0,year-2021_month-07
693,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,342001,Credit Card,19197.0,year-2021_month-07
694," OnePlus Nord CE 5G 256 GB, 12 GB RAM, Charcoal Ink, Smartphone",1,400004,Credit Card,27999.0,year-2021_month-07
695,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,342001,Credit Card,19197.0,year-2021_month-07
696,Reconnect 7 in 1 Face and Body Multigroomer Trimmer RP4301 - 60 mins runtime/2 hours charge,1,523303,DEBIT_CARD,999.0,year-2021_month-07
697,Sennheiser CX180II Earphone Black,1,560018,Debit Card,749.0,year-2021_month-07
698,LLOYD 1 Ton 3 Star LS12I32AF Inverter Split AC,1,422222,CREDIT_CARD,23990.0,year-2021_month-07
699,IFFALCON 81.28 cms (32 Inch) HD Ready Android TV Smart LED TV 32F2A,1,134109,Credit Card,13499.0,year-2021_month-07
700,"Lifelong Inferno LLIC20 1400 Watts Induction Cooktop with 7 Preset Cooking Modes, Pan Sensor Technology",1,411032,CREDIT_CARD,1199.0,year-2021_month-07
701,"OnePlus Nord CE 5G 256 GB, 12 GB RAM, Charcoal Ink, Smartphone",1,411004,EMI,27999.0,year-2021_month-07
702,LLOYD 1 Ton 3 Star LS12I32AF Inverter Split AC,1,422222,DEBIT_CARD,23990.0,year-2021_month-07
703,Apple 20W USB-C 20 Watts Fast Charging Power Adapter,1,560076,Credit Card,1900.0,year-2021_month-07
704,"Realme 8 Pro, 128 GB, 6 GB RAM, Infinite Blue, Smartphone",1,500038,Credit Card,17999.0,year-2021_month-07
705,"Realme Buds Neo True wireless Earphone, White",1,500038,Credit Card,2499.0,year-2021_month-07
706,Apple 20W USB-C 20 Watts Fast Charging Power Adapter,1,560076,Credit Card,1900.0,year-2021_month-07
707,Sony PlayStation 5 Console,1,600117,Credit Card,49990.0,year-2021_month-07
708,Sennheiser CX180II Earphone Black,1,560018,Debit Card,749.0,year-2021_month-07
709,LLOYD 1 Ton 3 Star LS12I32AF Inverter Split AC,1,422222,Credit Card,23990.0,year-2021_month-07
710,Apple 20W USB-C 20 Watts Fast Charging Power Adapter,1,560076,Credit Card,1900.0,year-2021_month-07
711,"SAREGAMA Carvaan Tamil Bluetooth Multimedia Speaker, Porcelain White",1,635109,PAYTM_WALLET,5740.0,year-2021_month-07
712,"Realme 8 Pro, 128 GB, 6 GB RAM, Infinite Blue, Smartphone",1,500038,Credit Card,17999.0,year-2021_month-07
713,"Realme Buds Neo True wireless Earphone, White",1,500038,Credit Card,2499.0,year-2021_month-07
714,"IFB 6.5 Kg Top Loading Fully Automatic Washing Machine with In-built Heater, TL - REWH",1,  GSTI,CREDIT_CARD,18990.0,year-2021_month-07
715, resQ Installation Service,1,  GSTI,CREDIT_CARD,0.0,year-2021_month-07
716,"OnePlus Bullets Wireless Headphone, Reverb Red (Sweat and Water Resistant)",1,517501,UPI,1999.0,year-2021_month-07
717," Sony WH-1000XM4 Wireless Noise Cancelling Headphones, Bluetooth Headset with Mic for Phone Calls, 30 Hours Battery Life, Quick Charge, Touch Control & Alexa Voice Control - (Black)",1,400004,Credit Card,26990.0,year-2021_month-07
718," Samsung Galaxy M02s 32 GB, 3 GB RAM, Blue, Smartphone",1,400004,Credit Card,8999.0,year-2021_month-07
719,"OnePlus Bullets Wireless Headphone, Reverb Red (Sweat and Water Resistant)",1,517501,UPI,1999.0,year-2021_month-07
720,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, Bluetooth Headset with Mic for Phone Calls, 30 Hours Battery Life, Quick Charge, Touch Control & Alexa Voice Control - (Black)",1,580009,DEBIT_CARD,26990.0,year-2021_month-07
721,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,560076,Debit Card,20999.0,year-2021_month-07
722,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,560076,Debit Card,20999.0,year-2021_month-07
723,"Samsung Galaxy M02s 32 GB, 3 GB RAM, Blue, Smartphone",1,110084,PAYTM_WALLET,8999.0,year-2021_month-07
724,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,560076,Debit Card,20999.0,year-2021_month-07
725,Reconnect 7 in 1 Face and Body Multigroomer Trimmer RP4301 - 60 mins runtime/2 hours charge,1,523303,Credit Card,999.0,year-2021_month-07
726,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,400059,Credit Card,20999.0,year-2021_month-07
727,"Lifelong Inferno LLIC20 1400 Watts Induction Cooktop with 7 Preset Cooking Modes, Pan Sensor Technology",1,411032,Credit Card,1199.0,year-2021_month-07
728,"Apple MWP22HN/A Wireless Airpods Pro with Mic and Wireless Charging Case, White",1,580009,Debit Card,21490.0,year-2021_month-07
729,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,522647,CREDIT_CARD,13918.52,year-2021_month-07
730,"Vivo Y20G 64 GB, 4 GB RAM, Purist Blue, Smartphone",1,522647,CREDIT_CARD,12061.48,year-2021_month-07
731,"Sony MDR-EX255AP Wired Earphone, Black",1,110014,CREDIT_CARD,1699.0,year-2021_month-07
732,"Apple MWP22HN/A Wireless Airpods Pro with Mic and Wireless Charging Case, White",1,580009,Debit Card,21490.0,year-2021_month-07
733,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,CREDIT_CARD,12061.48,year-2021_month-07
734,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,CREDIT_CARD,13918.52,year-2021_month-07
735,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,CREDIT_CARD,13990.0,year-2021_month-07
736,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,CREDIT_CARD,13990.0,year-2021_month-07
737,Belkin F8M670VFWHT Universal USB Charger,1,110009,Credit Card,499.0,year-2021_month-07
738,Belkin F8M670VFWHT Universal USB Charger,1,110009,UPI,499.0,year-2021_month-07
739,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,CREDIT_CARD,12061.48,year-2021_month-07
740,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,CREDIT_CARD,13918.52,year-2021_month-07
741,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,CREDIT_CARD,12061.48,year-2021_month-07
742,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,CREDIT_CARD,13918.52,year-2021_month-07
743,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,CREDIT_CARD,13918.52,year-2021_month-07
744,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,CREDIT_CARD,12061.48,year-2021_month-07
745,"Lenovo Tab M10 FHD Plus 26.16 cm (10.3 inch) Tablet 4 GB, 128 GB, Platinum Grey, ZA6R0004IN",1,400059,Credit Card,20999.0,year-2021_month-07
746,"IFB 6.5 Kg Top Loading Fully Automatic Washing Machine with In-built Heater, TL - REWH",1,201012,Credit Card,18990.0,year-2021_month-07
747,"Apple MWP22HN/A Wireless Airpods Pro with Mic and Wireless Charging Case, White",1,580009,Debit Card,21490.0,year-2021_month-07
748,"SAREGAMA Carvaan Tamil Bluetooth Multimedia Speaker, Porcelain White",1,635109,Credit Card,5740.0,year-2021_month-07
749,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,13990.0,year-2021_month-07
750,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,522647,Credit Card,13918.52,year-2021_month-07
751,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13990.0,year-2021_month-07
752,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
753,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
754,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,CREDIT_CARD,13990.0,year-2021_month-07
755,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,CREDIT_CARD,13990.0,year-2021_month-07
756,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,12061.48,year-2021_month-07
757,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
758,"HP 682 3YM77AA Original Ink Cartridge, Black",1,712232,Credit Card,828.0,year-2021_month-07
759,"HP 682 3YM76AA Original Ink Cartridge, Tri-color",1,712232,Credit Card,828.0,year-2021_month-07
760,"Lifelong Inferno LLIC20 1400 Watts Induction Cooktop with 7 Preset Cooking Modes, Pan Sensor Technology",1,411032,Credit Card,1199.0,year-2021_month-07
761,"IFB 6.5 Kg Top Loading Fully Automatic Washing Machine with In-built Heater, TL - REWH",1,201012,Credit Card,18990.0,year-2021_month-07
762," Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,400004,Credit Card,12061.48,year-2021_month-07
763,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
764,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,522647,Credit Card,13990.0,year-2021_month-07
765,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13990.0,year-2021_month-07
766,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,522647,Credit Card,13990.0,year-2021_month-07
767,"OnePlus Nord CE 5G 256 GB, 12 GB RAM, Charcoal Ink, Smartphone",1,410206,Credit Card,27999.0,year-2021_month-07
768,"Vivo Y20G 64 GB, 4 GB RAM, Purist Blue, Smartphone",1,522647,Credit Card,12061.48,year-2021_month-07
769,"Lifelong Inferno LLIC20 1400 Watts Induction Cooktop with 7 Preset Cooking Modes, Pan Sensor Technology",1,411032,Credit Card,1199.0,year-2021_month-07
770,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,12061.48,year-2021_month-07
771,"HP 682 3YM77AA Original Ink Cartridge, Black",1,712232,Credit Card,828.0,year-2021_month-07
772,"HP 682 3YM76AA Original Ink Cartridge, Tri-color",1,712232,Credit Card,828.0,year-2021_month-07
773,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,12061.48,year-2021_month-07
774,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,13990.0,year-2021_month-07
775,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
776,"Sony MDR-EX255AP Wired Earphone, Black",1,110014,Credit Card,1699.0,year-2021_month-07
777,Belkin F8M670VFWHT Universal USB Charger,1,110009,Credit Card,499.0,year-2021_month-07
778,Reconnect 7 in 1 Face and Body Multigroomer Trimmer RP4301 - 60 mins runtime/2 hours charge,1,523303,Credit Card,999.0,year-2021_month-07
779,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,12061.48,year-2021_month-07
780,Reconnect 7 in 1 Face and Body Multigroomer Trimmer RP4301 - 60 mins runtime/2 hours charge,1,523303,Credit Card,999.0,year-2021_month-07
781,"Lenovo Tab M8 8505X 20.32 cm (8 inch) Tablet 3 GB, 32 GB, Grey, ZA5H0152IN",1,500013,UPI,11499.0,year-2021_month-07
782,"Lenovo Tab M8 8505X 20.32 cm (8 inch) Tablet 3 GB, 32 GB, Grey, ZA5H0152IN",1,500013,UPI,11499.0,year-2021_month-07
783,Sony PlayStation 5 Console,1,122017,UPI,49990.0,year-2021_month-07
784,Mi TV Stick with Built in Chromecast,1,580002,UPI,2999.0,year-2021_month-07
785,"Lenovo Tab M8 8505X 20.32 cm (8 inch) Tablet 3 GB, 32 GB, Grey, ZA5H0152IN",1,500013,Credit Card,11499.0,year-2021_month-07
786,"Lenovo Tab M8 8505X 20.32 cm (8 inch) Tablet 3 GB, 32 GB, Grey, ZA5H0152IN",1,500013,Credit Card,11499.0,year-2021_month-07
787,"SAREGAMA Carvaan Tamil Bluetooth Multimedia Speaker, Porcelain White",1,635109,Credit Card,5740.0,year-2021_month-07
788,"SAREGAMA Carvaan Tamil Bluetooth Multimedia Speaker, Porcelain White",1,635109,Credit Card,5740.0,year-2021_month-07
789,"Philips BT64 Wireless Bluetooth Speaker with Mic, 3W RMS, Bluetooth 4.0V Black",1,625006,UPI,699.0,year-2021_month-07
790,Mi TV Stick with Built in Chromecast,1,580002,UPI,2999.0,year-2021_month-07
791,"Philips BT64 Wireless Bluetooth Speaker with Mic, 3W RMS, Bluetooth 4.0V Black",1,625006,UPI,699.0,year-2021_month-07
792,Samsung HW-Q60T 5.1 Channel Sound bar,1,689648,Credit Card,26990.0,year-2021_month-07
793,"Lenovo Tab M8 8505X 20.32 cm (8 inch) Tablet 3 GB, 32 GB, Grey, ZA5H0152IN",1,500013,UPI,11499.0,year-2021_month-07
794,"Lenovo Tab M8 8505X 20.32 cm (8 inch) Tablet 3 GB, 32 GB, Grey, ZA5H0152IN",1,500013,UPI,11499.0,year-2021_month-07
795,V Guard VGSD 100 Stabilizer,1,560037,UPI,2149.0,year-2021_month-07
796,"Sony MDR-EX255AP Wired Earphone, Black",1,110014,Credit Card,1699.0,year-2021_month-07
797,"Lenovo Tab M8 8505X 20.32 cm (8 inch) Tablet 3 GB, 32 GB, Grey, ZA5H0152IN",1,500013,Credit Card,11499.0,year-2021_month-07
798,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
799,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
800,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
801,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,12061.48,year-2021_month-07
802,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
803,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
804,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
805,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,13990.0,year-2021_month-07
806,"Lenovo Tab M8 8505X 20.32 cm (8 inch) Tablet 3 GB, 32 GB, Grey, ZA5H0152IN",1,500013,Credit Card,11499.0,year-2021_month-07
807,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,13990.0,year-2021_month-07
808,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
809,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,12061.48,year-2021_month-07
810,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13990.0,year-2021_month-07
811,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
812,V Guard VGSD 100 Stabilizer,1,560037,Credit Card,2149.0,year-2021_month-07
813,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,12061.48,year-2021_month-07
814,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
815,"OnePlus Nord CE 5G 256 GB, 12 GB RAM, Charcoal Ink, Smartphone",1,410206,Credit Card,27999.0,year-2021_month-07
816,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,13918.52,year-2021_month-07
817,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,12061.48,year-2021_month-07
818,Kelvinator Personal Air Cooler Superio | 22L,1,530022,UPI,4990.0,year-2021_month-07
819,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,12061.48,year-2021_month-07
820,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,504208,Credit Card,13990.0,year-2021_month-07
821,Apple 20W USB-C 20 Watts Fast Charging Power Adapter,1,500079,Net Banking,1900.0,year-2021_month-07
822,V Guard VGSD 100 Stabilizer,1,560037,Credit Card,2149.0,year-2021_month-07
823,Apple 20W USB-C 20 Watts Fast Charging Power Adapter,1,400004,Net Banking,1900.0,year-2021_month-07
824,"Apple Wired EarPods with mic, with Lightning Connector,White",1,600043,COD,1900.0,year-2021_month-07
825,Kelvinator Personal Air Cooler Superio | 22L,1,530022,Credit Card,4990.0,year-2021_month-07
826,"Vivo Y20G 64 GB, 4 GB RAM, Obsidian Black, Smartphone",1,504208,Credit Card,12061.48,year-2021_month-07
827,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,522647,Credit Card,13990.0,year-2021_month-07
828,"Lenovo Tab M8 8505X 20.32 cm (8 inch) Tablet 3 GB, 32 GB, Grey, ZA5H0152IN",1,500013,Credit Card,11499.0,year-2021_month-07
829,"Lenovo Tab M8 8505X 20.32 cm (8 inch) Tablet 3 GB, 32 GB, Grey, ZA5H0152IN",1,500013,Credit Card,11499.0,year-2021_month-07
830,"Vivo Y20G 128 GB, 6 GB RAM, Purist Blue, Smartphone",1,522647,Credit Card,13990.0,year-2021_month-07
831,"Vivo Y20G 128 GB, 6 GB RAM, Obsidian Black, Smartphone",1,522647,Credit Card,13990.0,year-2021_month-07
832,"Apple Wired EarPods with mic, with Lightning Connector,White",1,600043,COD,1900.0,year-2021_month-07
